transaction_id,final_amount
e2252a92-cc4b-4ce9-bf41-3b904814ecd4,75.0
dd3e3ccc-1856-4bca-99b3-7cc7ee0c8287,75.0
82d4dd00-d842-40eb-9f36-2934b13995da,75.0
e8a11714-626e-4f31-8191-ce046d08bf94,75.5
6aeafbde-694c-4400-ab33-66992a433598,78.0
cd7f6784-80b7-411f-af90-51907eea4289,78.0
0514dd01-6169-4af3-acb8-1043ff6313ce,78.0
e1c4e6d2-ba82-48b4-b9df-d1887ca86736,81.0
f1e3195f-f6eb-4141-8c8b-1ad00487e324,78.0
36b3515d-0530-45f5-9901-2c61c58968df,77.5
27173802-2ba5-465a-852d-d87c460744ad,75.0
c284bdcf-f0e9-4ba0-b86b-34288ab3bd94,76.0
2f3471cf-4a6c-4b47-a90c-02d3f90366c2,76.0
7f297a0e-2077-4ce2-bedb-74781ff340be,75.5
04a5b058-8962-4d7b-b7e5-663c8bd5abc7,82.5
bc88c81c-9bef-436d-b102-23b8ba926e0e,81.0
8c892292-8ca4-4fe7-af4f-df31339f10be,75.0
f1a3a64a-75c4-4934-b1a9-197a738fa391,77.5
0ce86e28-886f-4014-a80c-251e5ce50b12,79.5
b0874bbc-793e-4e6a-b993-3fd4b52e00f0,79.5
88b3de4c-c59b-460e-a5c0-83db999b6db2,79.5
ce9c0168-77f4-46b8-8b50-901acf3676d5,75.0
4763369c-0dbb-41c0-8d49-f39c2dc03b09,75.0
349ecb7b-7cfc-4238-ad31-283bbb96f7ac,81.0
6310ab36-8a70-4425-bb2f-51e550727b8b,75.0
0fd78493-b175-4ffc-a07c-6fe2e24a91b5,87.0
e0821cde-a5bb-4092-89e9-e07681c565b9,85.5
0da5a964-cd26-4e27-ba3d-532c7224ec06,76.5
f93d1efb-55b5-43ca-b093-e84b8ff563e4,75.0
15a58586-53d3-4922-957f-7dce06e243b4,81.0
2fecff2d-96ee-4dd2-bc13-e477f4a78611,76.0
ed9837e2-64ed-4f11-a417-bd9f933c094f,75.5
3b86213c-4888-42a3-a03d-1e7389e27093,78.0
c37373d4-c0ad-4ab0-80b6-65df16291edf,75.0
2cc16671-73be-492a-b7ed-c83763e0c76e,78.0
428aabd9-cea6-4b45-9db7-122732d23f5a,75.0
1453df8b-67dc-4f00-8983-2a94c00c7e8b,75.0
14b4bac3-f46e-4a57-b171-132432405d38,79.5
5e493317-22d3-4e6f-8ccf-8ff715753edd,77.0
261cb120-09d2-43fc-b9f6-e456def2fd8b,82.5
9fb73607-e2f4-453b-9cc0-8b5a0bc7e7d5,78.0
68de849d-bd8f-40b4-8bc0-41285146559b,75.0
ddf5cc43-da55-4d64-8f08-77171bdb8aac,79.5
4a8571d0-8339-46a9-ae90-eab7e102a134,81.0
96de9a98-cc76-4fd8-9d59-a129b7005a10,84.0
a57436b0-073f-4135-be93-ccffbbf4a0cb,75.0
5f2f8e41-0ea8-40b5-a5f4-f3e3df0cfff2,78.0
720b0195-326c-4bb0-ad4d-7dc23349b5c4,77.0
e28407cb-27ce-4700-aee0-fd51c7ef596b,79.5
626e5ae7-d718-4e22-a706-763d854f6a67,82.5
c732dcc7-9806-48bd-b008-a6849f9d6781,81.0
53c06d2b-87b9-4f4a-8335-b7c1769c0e71,85.5
efdc0d7d-054b-43ac-9215-2cc07bc918bb,75.5
75df73ab-0539-4a7b-a16d-a9395867ee84,88.5
d19999c2-5653-45bb-99c2-bad2fbbac02b,75.0
4aa8d6f7-24c2-409a-809e-4ccb00090c22,78.0
7b9aef12-91ef-4384-8697-37fdfbe03e7c,79.5
292c9cdc-ea2c-4be2-a8a9-993cd7d14ae8,90.0
3e836fbb-adbf-4791-ae8a-b9a95c710c53,84.0
efb7d8f0-7db6-4965-b049-ca7ed1742ce4,78.0
04427707-faf9-4029-9292-b8b5b8f0bd6b,75.0
a14b7617-5f25-4e04-84e8-492f67152168,76.0
f546a5d7-ae91-4e9f-9b95-1d41e53193f0,81.0
5e593c70-3543-4654-b5b2-01028f0434df,76.0
850a52aa-6b36-4fa4-b7ec-54272202c47b,76.5
969a70e4-4117-4077-bb36-7cc76afa7752,76.5
3649c4a9-c2fa-41a1-b3f2-538fa47d3b3d,79.5
70599d83-0b0f-4f37-a3d4-39514aa95414,76.5
69829cc6-5673-41bb-bfcc-24c1c0844ae4,75.0
c64221d3-f9e4-4644-adb0-ed6d51302ebb,75.0
e5e0c67a-ba30-4c15-ad28-063a79932dd5,75.0
92516e8e-f9ab-41e1-98fa-5303e127a82d,78.0
d495ea0d-7021-41a5-8ea7-3ffcf950f0f2,78.0
c3e352c5-fbc1-4b8f-98a8-cd086b298495,78.0
295c7bb9-252c-4072-9544-672c75b41610,76.5
bd92a6a2-f2bc-4650-ab25-ddc0ee22a1a3,82.5
486613cc-fcb5-4d82-8854-238758c5ca6d,85.5
72cfa285-fb61-47bd-afbc-daf1c02dcb26,87.0
99fc3297-79e2-4208-b8f4-da8fdbc4c8f1,78.0
6299a338-5063-4991-b770-864ace494eb3,85.5
e88d00b9-1527-4bc2-855e-dc8108eae48b,82.5
37f2fe74-0256-4135-aee6-96fe87980f35,79.5
8b1f7a88-9823-403d-b3ce-17440aa3d266,88.5
87c42184-506d-4043-839e-a12bd4cbaea4,82.5
4f6a1b46-a4e4-4a0f-8932-8a58a1731405,82.5
1099eda7-13b7-4803-a464-9d6e64c2343e,77.0
773d42f3-8f2d-435f-9957-78e2859220e9,76.5
9c8a95e0-acf4-4b6c-aede-e881c0060ac7,78.0
4ab15e28-ff12-4507-81eb-d69f71fd5385,77.0
f92575ea-bfcb-4e6d-9ee7-04726e198615,81.0
f1abb22b-ca2c-4061-8796-3ebc4e3e6b54,76.5
e4bb83ab-ee25-4f09-8bf4-b4796de5964b,81.0
7d8f21de-ccee-40a3-83a8-06fbf5d15d8b,75.0
1d0c0adc-38ea-4aaf-8731-c091f9bee5ab,75.0
faf7a41d-2bcb-4ca1-9f92-0c996b6077eb,77.0
acdb3c59-98b0-479a-882f-350b139d9c95,78.0
41bc82b7-01c9-4e6b-b64c-7f4ab04b8778,75.0
f40a6f42-3541-4ec6-946c-cf230b967a93,78.0
443d5e65-7510-4630-8bae-6c2f16baf142,81.0
5e711987-b66b-439c-9bcd-5cfe13253942,76.5
71fd6146-7a05-4d2a-b8c6-4690340fef30,76.5
35adeb5f-1f43-43b7-a914-57b015496097,82.5
c89975ba-47a0-4529-ba5e-b657f330f349,76.5
57e37900-3d1c-48a6-bbff-b8b0eb2b6a83,84.0
d7b2d577-2293-46c4-89d2-aa18ef4c1ef8,79.5
84d911b3-35b7-4f1d-b4ee-ea7ab0742e6d,76.5
c3c4583a-2c9f-41e0-8bee-f9864c1e7cce,81.0
e55fe869-6a17-4156-9e8b-024a987517ed,76.5
feae5a8d-d89e-493e-9994-00345b7358f5,75.0
1b71f469-3483-4615-8192-da76a83ec4f5,75.0
0df10c79-139f-4798-bce5-29aa4d9ca672,79.5
f5649d52-c1ea-4bcb-8af1-42d5faa19c36,76.5
d6551d0e-08fd-4199-8869-a62025187ab4,82.5
ea350aa3-1cbe-49f2-8dd2-1cf3fb10ece5,75.0
26ae8547-5c72-4566-a802-17a10a138d81,78.0
b62f1b4c-db9c-4c62-a5e1-69952c11632d,81.0
d69d402b-4ecf-4b4f-9b04-59099e67b57d,84.0
5cb7cf88-3820-425e-be52-5a32abfd644a,75.0
5108392e-bbac-4dea-9b61-c931e840fd7e,76.0
043674f0-c483-4291-a0d7-fb197742534b,78.0
7ef664bd-525c-419e-908b-ce05f02dd70e,79.5
1a4b2544-f219-4f94-8f64-a9c346ae4ca4,78.0
04c0f40f-821c-455b-b588-c6c37996fdad,76.0
459ddbbd-6320-4a0d-b4fa-ede84d52ad08,84.0
67d6273f-74df-4488-bc2e-009644b88def,76.5
d2110e5f-6062-4590-91a8-5ce6e6fccbb3,78.5
8a1304c7-b391-4cbd-b063-13a354c4e008,78.0
14e5c7cd-78bd-4c89-ad57-499df69759f7,78.0
5d58144b-f350-4545-b5e7-af0780cb0578,75.0
5cf4823e-1a23-46f2-98ff-a4e332a6b522,78.0
f26fa4ca-6a24-4553-831a-c09d5156acc4,76.5
e9f69549-f4b4-4f8f-956c-21b24713c8f5,76.0
bc46a16e-0cb1-492b-b995-cd05080349d9,79.5
4693838a-7110-4b8c-8812-a3215d5261e2,85.5
3ecbc828-9edb-46dc-b5a7-2bcb4d1340bf,81.0
0fec7f13-9acf-4cb3-9539-6f7afecc369b,78.0
eaaa5c6e-aca1-467a-b6fe-53c38c3fe787,76.0
28d6705d-dce5-4f38-a3d3-6e9caaa555a5,81.0
97bd4b7a-3088-46f4-93d1-48f2561ba423,77.0
5564da8c-cf26-467f-9997-5fe81c54fc7b,80.0
84118397-e292-43e8-b380-94b3b3f3b3b3,75.0
defb314c-ef78-4e34-9e0d-b0710cdb1490,79.0
e5f4959d-22b3-42d6-91c4-7319aa820793,84.0
6bcde775-eeb3-4416-9045-b2965837295a,78.0
11604eab-1727-484a-a6c2-40f868d7a32d,84.0
25c6babc-7a84-43d5-b30e-ba9dcaa48c77,76.5
00e74135-d711-46c7-931e-6321143f49fe,81.0
3cbce210-f723-4fe5-950d-f903d0399e94,75.0
e7dd07a4-6973-499c-9ebc-b498a8be47ff,76.5
9fb45b0b-5cb8-42be-bf8d-1db2035b971f,78.0
573e545f-fcb3-4694-9d26-7559ebe867ac,81.0
d77bd075-f8d4-4fd3-ac2f-b6b6738aab35,78.0
f458ef33-06fa-4aba-8be8-c384415064e8,75.0
3fdd050f-5e1d-4af4-923c-6c2e1e2da16a,81.0
e24da22f-7bf2-4080-83d9-99b3c9cdf0b2,78.0
7b941339-83aa-4ee9-88df-b3426800a649,76.5
d1b21955-b0eb-4724-92b6-543cfa3a5f8d,85.5
7a840da4-f22c-4fce-90e2-5811ebb50f44,76.5
71bcb027-5477-4314-99c3-0df9ed43832e,78.0
adca6fa4-da14-4f5a-87a4-fd64409c65cb,84.0
1e82d549-ed2c-4a0d-88ad-14d27b97a510,77.0
5c0934b2-1da0-467e-8407-3e0a17d3e3df,81.0
04698846-6c01-4e17-a93e-8fa3038eb7d5,84.0
cc661863-e238-4e6c-bc30-686e5d474bcf,78.0
70d4667d-2bea-461d-a644-dc456b544b75,78.0
a6bfc5fd-b1a9-4e8f-9ef9-7a5c74efd7cb,81.0
fa84b190-83e2-4fa7-8c72-65b6e8604c04,88.5
ef0e7374-6109-4cdf-b2c8-9b4a77ed85f3,81.0
57a6089e-5b85-4586-90c4-0956fd501cc1,77.5
9b7ae305-c85e-4694-8ea1-2d8c57f60ef8,81.0
8c58f3e0-b342-4b3a-8508-a95d2e3f016f,75.0
2919fb5a-fb9b-4f87-8046-f038074e82a1,75.0
74ebbd7d-ebc0-4911-acbc-912b248a2f7d,82.5
b300615c-8ca0-46bc-bdf3-4dee5aa0f58c,79.5
42845453-f837-4fc4-9214-d57db57258dd,77.0
0700e1ba-76e6-4741-abcf-d16b72b08b3c,77.0
af086122-aba7-44b7-a8ae-ab9bcbdcab2c,75.0
1372fb39-7b13-4f68-b28f-8d5ebf66830c,85.5
55b54e14-2e19-48d5-8ab4-3b8246520915,84.0
74fa2ec9-6f68-4c79-adff-c395d5396873,75.0
9a244120-3a5b-46d8-ae07-bc6536e0271e,87.0
61b6469a-fe31-459d-b975-47eb5bee942a,75.0
98b27674-1e58-41e6-8373-321b0b2ac1ef,81.0
06985d6e-e343-4f6e-ac17-dc6b333a13aa,75.0
d76b4253-81d3-49c9-bf36-d1ac16214e34,81.0
bbb92cb2-d5e5-4d07-bf46-e9a1bf02d8df,78.0
9aafb1ae-d6a6-4780-864d-645d5630f20e,75.0
13cf15a7-9dad-49dc-83ed-3225fd1c41cf,75.0
caee18a6-d123-4f16-9f11-ba22567812b0,87.0
779eaeae-7141-472d-bf0f-d4bbed6e1174,79.5
2456bd49-860c-4474-bf86-deeb89223fc1,78.0
cc1d1fea-59e7-4867-ae03-286bfffab650,81.0
7b4c582f-1a1b-430c-8ac0-6058f3d63136,82.5
b15db44f-def6-407f-b31f-8a656bd885c9,76.5
463ee36d-2693-4723-a2db-44201b024aff,75.0
646c2781-5cfe-40e9-b0dc-b85efb213b1b,76.0
387c2175-7ac9-4429-b06f-54fa328eb1fb,76.5
2253ad61-2a56-4cbf-a7a7-0638c7b40ffa,76.5
380a8467-a390-4053-8c8b-fd21b5a9fdc1,76.5
ba13ea09-812b-4bfb-922a-a828355072b4,75.0
c07b686e-0cf5-49f5-8dff-3f5019a6fbc9,81.0
316045dc-8ae9-46d3-9482-6ec250bd2fa7,77.0
19ece382-7589-4abb-a471-5d4e9ffe631d,82.5
0c05d792-7024-46c1-87a6-c0416a28279b,75.0
23aac8bc-fd1d-4c8a-b40b-8711c0bdc896,82.5
5befef7c-2346-4dfa-88a8-4150b383066c,78.0
921f38e3-ad3e-4dd9-b593-f97467cbc31a,82.5
5da97c22-6dc2-4994-acf7-8c3de4e6295c,84.0
187227ae-3cd0-4ba6-becf-fe8ac0764c5b,82.5
cbc3c68b-57d6-4d86-ae24-885451af4ec8,82.5
1a4d2f85-e842-4166-af71-49f3a35b9fa1,75.0
787dc8d5-275d-49d0-9913-6ee1e4db22a8,82.5
3c74958c-ff45-42e9-9efa-604d9f26ee91,75.0
f65ac90f-98cc-4cca-8f22-9ec5a8ea77fb,79.0
52d98806-b7bb-4738-b991-38619f0c20ed,77.0
b5683c8b-6a37-4278-b5c0-f332f89e0c7c,75.5
d6faf3f4-7a70-41ee-9cf1-73d0644295b7,75.0
fcdac08e-1b29-4a1a-a841-486175bd1e02,88.5
e7d806a0-7c4e-441d-9dd3-8f9e4262f5a5,78.0
e187fdac-9ff2-4b12-b660-9362ae060fd6,75.0
a640c1f5-74e2-44bd-bf71-ff6e0ecd0bb2,76.5
e3a6906b-ed94-4c14-9e8a-8b6267678353,77.5
5803bfe2-cdea-4c55-a654-2df3404137f1,84.0
fcecdd3d-fbd5-420d-a5b9-2b9b639385e2,75.5
b40b0ee3-8c1c-4009-aaff-6481ebd5f728,76.0
c5cd5fa0-4411-43bc-8cf6-9c7ad2df6aee,77.5
8c571895-1e46-4566-8828-587f424f3d8d,75.0
71edd199-fcaf-4044-90f8-7f375c095294,76.5
3b93c942-3697-4d2c-9699-a4be00721387,79.5
35fbcb88-fffe-4955-98e6-f858794412fe,75.0
63c73aff-691f-4d7f-9b8a-5aa290649d96,75.0
f866a5ce-a5ad-4578-9530-8039f65dbf1f,82.5
ca0db2c0-8d3e-4600-8d10-a4a75dcab214,82.5
f3277fac-d292-4ad1-b065-34e16755403f,78.5
e935e75d-e750-4046-aac5-bfddbe3bb2d7,87.0
34799018-43e7-4c12-aa14-2e63f8fef5af,87.0
97d8514d-8b6c-4c29-9f33-4cf0999a6ad5,78.0
30ad4255-0a1b-4e12-a1a8-86ef684bb563,77.5
027041af-ed55-439c-b954-34d17263231e,81.0
4b0666fc-d4e7-413f-9aa3-92b5d774d6c2,76.5
54d073df-84ab-4b1b-bce2-ce25fc2805f3,81.0
46b3b051-c1a6-4d71-86a5-995e1c371932,78.5
22a2f609-92d1-4b3f-8e5b-ddcaba62073e,81.0
82c71022-884a-4b25-b897-4c14586bb684,79.5
eb8dbad8-1e9f-44d7-984a-ed972b645425,79.5
ca561edc-fdf0-421f-b551-4f2b5079526c,78.0
ff73e63e-549a-426b-a376-884bed72a136,84.0
24e54996-c2af-4a4f-abd6-d0ee0fcb2761,75.0
5c5e776e-f811-4179-840d-968114289ffb,76.5
16f6a10a-d2af-44a6-b6ab-898a5bbe5068,78.0
c7446d25-991d-452f-a254-6cb7c9fa7fe8,75.0
1b161df0-5908-424f-90fe-7ab4abe21774,75.0
d2996add-a449-42e8-956d-52c598ac1047,78.0
47501b4e-2785-489a-b1c9-c391953b35a9,76.5
fd3f5cf1-baca-40d5-8eaf-9024a78ae6fe,76.5
db85de02-08ef-41b4-a27c-ebc00105f06f,85.5
e41fd2c9-22f9-4942-9327-d82df173f54f,76.5
56a16af6-6318-4929-bcbf-bcea8bffadba,75.5
c5f24b74-7141-4011-b9cb-ffa20e622b69,78.0
94ec1212-8c6c-494f-902d-09ba3003b5b2,76.0
cef75fb7-4d81-4a67-ac8c-fc3a995fc080,87.0
1c497f33-65ed-433f-9860-f93f8bf05fc7,75.0
2471fea1-19b5-481b-bd77-00d6b687101b,84.0
37daff03-43a7-4d7a-b615-2470c1fa52dc,77.0
4e0406fc-70f8-4f03-a372-89a19e033c5c,77.0
b832ce44-e1b5-4bfa-9d5a-edb3f9569018,76.5
9d5f6a3e-f7e3-4cae-bb00-f7b75b7d0265,76.5
999e8637-976d-4b47-af60-11557443ce41,78.0
666dae37-1833-4da4-8815-313589d00422,75.0
02e73b9a-67cf-45f2-9c57-2f2ffd186537,79.0
15d74281-b335-42be-b378-3564c42bbe1a,75.0
33bba21d-29aa-46ae-b396-8eee5940d813,78.0
db36c1fd-0dd5-472c-8410-1d6db6d158d3,82.5
3881069f-1f2c-461a-865d-6bffcf2ea023,76.5
90ab08a5-dd1b-449b-b7ef-e5b5f015e966,75.0
b2403d96-596a-4566-8021-9f7cd48b7339,75.5
7bf456c4-667a-4725-8151-bce7ec238e01,77.5
5bacc0e8-4c55-4f83-98eb-dd475e01799b,76.5
45ec0090-42fe-4efa-b3ba-b142510399d4,81.0
1bda9b57-8593-4392-902c-6488115d7397,76.5
7c05bf8d-86c1-46f2-9fc8-94f155394fd1,78.0
c761bce2-8506-4b10-8dd9-bb1164316b91,75.0
f4bc334d-ae35-433e-b7a8-c89968da4b02,79.5
d51103d8-480c-49d3-ba95-bdf9fec2001d,78.0
85236b27-e3bf-4c29-b13f-ea11abf5e496,75.0
8e89fd83-5711-4afc-91a2-494bb98c6bbc,80.0
3f8f2175-cf61-46b0-93d2-1c71b9306c5e,78.0
e8d9b57d-3131-4ab8-9858-f083291abf91,75.0
131ce840-0b3c-4e23-bb30-c0eee5671570,85.5
b5f9629b-e219-48ac-8a95-3a5adad3d2a8,76.5
398c45ad-d957-4397-a8fb-8a03809aed19,75.0
6cb78a15-5362-457c-96dc-fbe9daeff98e,77.0
05061ae5-9008-4043-b983-fc47955d128f,82.5
55a2c32a-0d15-49fd-b0a2-3df5537add25,82.5
701245e4-79d8-4483-914f-14beed50b815,79.5
50e34565-29d4-455d-94cb-8387e7b7c221,81.0
28c6b11d-2a6c-4e83-a241-4ea7522cc8c1,76.5
e9455124-3350-4807-a02c-4efebfc0a18f,81.0
e6effb05-25ed-443e-9a50-6d54fcd4a474,75.0
17318417-53a0-4d7b-b9cc-5c7992d9bf71,75.0
d2dbb414-d390-4cdd-87f7-f945b90f631f,76.5
10a604d5-0968-4af8-86ad-c8b8d427466f,77.5
a75be843-bb3e-41bb-a0f2-e083ab5d283f,76.0
f41c2b7c-597f-4e00-a31d-416e6d96d312,79.5
0b4d1a66-8979-4de0-ad36-afd8f1eeb1a4,87.0
a734beb8-e9f9-460e-a5bf-98c8a4742303,75.0
40198fdb-cafc-431a-8ee3-2eba5a7b249c,76.5
2756e007-fd49-44ba-9282-285937f6793e,75.0
262638aa-c367-4dea-bfa0-ccf216139c6a,77.0
636e828d-d809-4b51-9447-8be696a939b7,76.5
0217ad52-3104-40cf-866a-4eb266d31af3,75.0
3e26e79b-2db1-4a93-9a15-58e6319b9df6,75.0
6ef5ae22-564e-42e1-87d0-f18af42887e1,75.0
4f6dc757-30ba-4ba2-a85e-c7c5d8a7f49d,79.5
d80ed6b5-30e4-4a3b-a083-539b16ec33c1,75.5
f0ce1803-1d37-4cb7-8212-329383c7c032,78.0
ecc1ec4c-32ce-49f5-a0cb-5a57396fd4ff,81.0
bab2d701-7eb3-4e26-b09b-d694f249acf5,79.5
c970f083-1207-4121-bbfb-d7a58b4f92f5,81.0
de43f655-9e93-41f2-80db-cebeb7b60042,75.0
deec153a-a9a5-4532-b112-da3b08602b04,81.0
23135a7e-d53c-4cbc-b2b3-8df7e04dba67,77.0
9d7bc78d-de26-43bc-ab06-9e673d5fa1a4,76.0
73ef5463-d2fd-4b00-8875-b95367f609a1,81.0
1fbb6d38-306e-482f-af2a-197d33cb7a55,84.0
503b1aa0-6e7f-4efe-a399-56bf9340bcf1,76.0
248ef9c0-259d-4286-909c-6682db1289e7,81.0
b129e70b-6a73-48b9-8363-5628bda49460,84.0
ac517eb3-aabc-45f7-8f93-8a18375861a5,78.0
be632cf4-bfd2-46ba-9dbf-cc12f208edc6,78.5
26b94a6f-cb97-44b5-a8d8-32b6a4e7a9e9,82.5
6ae28ca1-8520-4b5a-8b29-094602353d2b,76.0
bf6e4c2b-eeea-45f7-bab1-1f3d17700f3b,81.0
462b830a-896d-44df-beba-8210280d82f4,77.5
a0f78e9a-f9ff-4db8-a6b9-3a6611012778,81.0
5b635543-572a-4d78-a427-789011237ade,78.0
5e6d64b2-9fdf-48a9-8ed7-68658f87f8f7,76.0
a4375eef-d08d-41fd-9a79-3ca04bff0be9,81.0
00471017-280a-4db0-8243-12a6d6268aa5,82.5
63543ca8-933b-4f09-9fea-9490a759c60f,78.5
dbc87235-540f-4aaa-a335-6e4b305287f5,82.5
aaa59d7e-b628-42bf-9593-9b6fa541e94e,75.0
44fb27c3-ff50-4bda-8545-6c1ed4376bcb,75.0
fdcb7931-7a25-4b98-8527-fe2fd5dd8268,76.0
ef44b801-0371-48f2-923c-14366ac96df7,78.0
ee3a2a85-5149-4bf7-b6ea-ad2cd6c74558,75.5
3d17eba3-2f65-4808-957c-221caf89d28c,78.0
2ded76a5-ece9-4b18-a048-c000273664a4,79.5
f41067b5-0541-42e8-8388-4b814fab8580,79.5
1a430043-25ac-460e-a887-86dc11b040c5,84.0
1f8c0158-7d87-4599-9fd6-6f64343440b0,81.0
5425f5b2-66c5-4c47-8fa1-c4617fe52a16,82.5
4aab2a73-503a-408b-8037-996c9bfe685b,81.0
7b5aee27-bdf3-4b51-9f16-794218703940,81.0
363bafcb-5e19-4517-8c74-8b8ea04c5a7a,80.0
24fcfb20-4681-445d-825b-caa0e9a59cce,75.0
e267196a-682f-4d99-bc6d-96923f0b14ee,78.0
6649ae99-0c23-49c8-8e3f-aec3108ee774,84.0
fc671c69-a3dd-442f-b3b6-3d46c609fb2b,75.0
e7376707-3e2c-4d22-bf59-26adeb12c489,87.0
c2c9dac3-28fd-4558-8cc3-0783a1167505,76.5
bb7de995-00dd-4536-b390-18c191cc8e99,78.0
60b9414b-805a-4791-a03a-e508d5cd7c80,76.0
7c44dcc1-146e-4735-9919-90fc651ab626,75.0
97106304-536b-4618-8407-e76d56a1f24d,76.0
33213466-219f-45fc-8106-424b0087d95e,78.0
9bc1cf3d-cc00-4c9a-8f50-782fd4e984d7,78.0
8e8f2011-edc9-4ef0-acb1-cbfb4af61a79,75.0
fce8fda4-741d-4511-9be6-91dc2f96540c,76.0
8f4d50cf-2313-49af-b8a6-e40c5b501dc7,85.5
b460a27f-eb58-448c-b5dc-7e307df1db86,76.0
b61a0aed-4c94-4bfc-a47b-8bbbc93bcb21,81.0
ba67d511-a2e1-480c-b301-a1ad978496c4,75.0
6ff1dd2f-da63-41bd-81a5-894e84f26fa5,75.0
7cb101c4-1d4b-4245-916d-3f55ce0524de,76.5
f2e58a16-de31-49ad-857b-e26ae49cf148,78.0
030b4c38-5a04-4128-bc19-3b576361c93d,76.5
56ec6a97-68e8-4d66-a5a5-7ac068834e85,82.5
0c65433f-3738-4c6c-a36e-8a7ad9c1cd2b,75.0
5240eb8f-f6c9-4088-b6c6-4ccadcf808f8,75.0
e8e9f1c8-c448-4000-ace2-8dbb2cdbb026,77.5
5f5bc16f-05a6-479a-bccf-2776600c4566,78.0
35559a77-fdff-4a17-a2de-7636f3e26a03,78.0
97f45ac8-9cda-4124-997e-a9d51e853166,76.5
99acfaa4-10b0-48c7-8987-929975ede1eb,81.0
2bb12526-a8f4-41ef-b18c-c50938378c79,78.0
485dbd4f-a584-4aa9-aa6f-7edabdd9b303,78.0
a41d3a48-ce00-4264-901c-978a0fd3367f,76.5
d9d8cea6-8af3-42eb-8f8b-ee613d3eb93b,81.0
0f48aaaa-38c9-4f04-bdb8-694b874f6f69,76.0
75dc6f5b-3d62-42a8-acc7-ebef272f3ffd,82.5
d8a8feff-9df2-4643-8305-50088345cd08,77.0
825e0982-1377-4841-8be4-69b73914dfb7,79.5
4bf09d43-c2b3-43fc-8040-fa5021fa7cd0,76.0
3c57bc22-26fa-4ed9-91ea-e06727a6eda2,81.0
ccfcdbda-b131-448b-b962-811adbba66e0,78.0
af92e7cb-61e4-4241-9f22-99baa30ca7d8,75.0
8d93a74b-1ace-4c50-a302-f51571966f85,75.0
5266e57b-edd5-4735-ba2c-a2407564e3c8,76.0
20528738-904c-4d59-8c47-5c10c62d527b,75.0
2ebbb40c-8928-480d-9580-c7d27a9411ff,79.5
9a656301-d034-45e3-9589-4e305acec99d,76.5
3cfb44d7-f671-4854-b60c-7c40afd52015,76.5
2ded8509-5934-438f-bcca-62a108dd6f69,76.5
b969ccc4-ebf3-43f2-9433-8fd252fb621f,78.0
886271ef-e07b-4a0e-b26e-c6b5b4e87a7f,75.0
a88464c3-4593-4825-b68e-5d1af3fd1fa6,78.0
f16eb754-85b2-4549-9494-4daaa5f954f2,84.0
562cd0bc-3412-442c-bc2f-d863a4d296c6,75.0
ad066408-6801-4c44-ac1d-dfd6086db677,78.0
54fe51d9-dc04-4396-bf2a-0828bb0faa13,75.0
7ded3773-049d-4b8a-b4f6-c6c9a6fc7159,76.0
5e362e8b-c3a8-4787-9333-9a73cc94e926,78.0
e51195ea-8966-4484-8437-ee06a9b408e3,85.5
e164a440-8c71-4893-a887-71c7b137f1c8,75.0
ecc19c78-ce3e-4244-a420-839d9e4a82ac,75.0
1297775e-f22d-4933-87b5-3d2f7ef78a98,75.0
84688ed6-edd9-4186-b5ee-30b66651325c,76.0
edf405b7-0540-467a-bc6d-4e531cd8db7d,81.0
7656a00d-d97e-4bc1-a1b5-6172bd264210,75.0
ed79e9d6-e172-402b-937c-902ebc68bc91,81.0
6bb9b413-9de6-434b-bd6a-127f9d28d43e,77.5
d7353e4f-af45-422e-b3f9-64e78912b526,79.5
8c7e14b5-e0ff-49f2-b755-81104618a22f,78.0
cd20431a-67fd-4d14-85a8-ebd4d58569df,79.5
bcc7da61-e78d-4dc1-9612-b4a2d71bf78a,75.0
d1f0150c-2345-4280-9e1b-0ee9f65ff5a7,84.0
b9630a64-2f07-4da7-9f70-739f62b92b93,76.0
09c26a22-409d-4168-9f76-003296112642,84.0
9a569759-2414-489b-b2fa-c3d475d7cbcf,82.5
956d71f7-4b11-40b8-8c3a-3c79f5dec41d,75.0
6cb6eabc-bafc-44de-ad21-1354feb37acb,77.5
3fa3fe1b-6bae-408e-ad74-af57392505c6,84.0
bef14847-9b73-463e-b542-01e851546427,76.0
7570cb33-5035-40d7-a795-0c608ac13da7,75.0
99a39437-b1ae-427a-ac5b-7a52daa95706,75.0
fdcb7867-8396-4014-a198-17deebe83a98,79.5
fa94b5fb-154b-41a9-8b3e-40546bf3d09a,82.5
d75ae6be-31e0-44a8-a028-65c2b6aee2fd,84.0
d1548564-8d2a-4913-996d-3b7c95864ef3,81.0
92737cb3-41d3-4a37-90ff-42190cd8aa8a,76.5
9e46f437-3982-4232-9879-7996b4d7289e,80.0
c26b98e9-7bfe-4c0f-aa93-6b9dfa5d37df,75.0
c1ae0540-b99e-4bff-904b-a12abd796621,78.5
784c34a5-2499-4ca0-921b-dca9ed36ea55,76.0
4b802c33-6a32-4e65-9f05-825a675b6d1d,75.0
f0537569-4e24-4019-ae2e-66409f8ae75c,78.0
c16deef5-40b2-4e6d-b7a1-4279ede7fab4,78.0
c5120ddd-a75c-42c0-9ee0-0702833bdbe1,84.0
636aee35-0066-4405-9485-ac5b8f2a0a82,78.0
